n,m,p,seed,algoritmo,dim_cover,tempo_sec,valid
51200,100,0.5,42,Randomized,54,2.19433,1
51200,100,0.5,123,Greedy,12,0.938741,1
51200,100,0.5,123,GreedyHashMap,12,0.048649,1
51200,100,0.5,123,Randomized,35,2.31644,1
51200,100,0.5,7,Greedy,12,0.931055,1
51200,100,0.5,7,GreedyHashMap,12,0.047212,1
51200,100,0.5,7,Randomized,44,2.36862,1
51200,100,0.5,31,Greedy,12,0.933318,1
51200,100,0.5,31,GreedyHashMap,12,0.047069,1
51200,100,0.5,31,Randomized,50,2.19546,1
51200,100,0.5,999,Greedy,12,0.954831,1
51200,100,0.5,999,GreedyHashMap,12,0.05129,1
51200,100,0.5,999,Randomized,52,2.11927,1
51200,100,0.5,17,Greedy,12,0.958557,1
51200,100,0.5,17,GreedyHashMap,12,0.048856,1
51200,100,0.5,17,Randomized,50,2.19099,1
51200,100,0.5,53,Greedy,12,0.942739,1
51200,100,0.5,53,GreedyHashMap,12,0.048451,1
51200,100,0.5,53,Randomized,55,2.17539,1
51200,100,0.5,77,Greedy,12,0.937577,1
51200,100,0.5,77,GreedyHashMap,12,0.046669,1
51200,100,0.5,77,Randomized,53,2.16056,1
51200,100,0.5,101,Greedy,12,0.943665,1
51200,100,0.5,101,GreedyHashMap,12,0.048833,1
51200,100,0.5,101,Randomized,47,2.0625,1
51200,100,0.5,200,Greedy,12,0.945026,1
51200,100,0.5,200,GreedyHashMap,12,0.050279,1
51200,100,0.5,200,Randomized,47,2.2258,1
